 name	GO
PF3D7_0610800	TK	GO:0006098
PF3D7_1439900	TIM	GO:0006098
PF3D7_1436000	GPI	GO:0006098
PF3D7_1325100	PF3D7_1325100	GO:0006098
PF3D7_1021600	DPA	GO:0006098
PF3D7_1022500	CS	GO:0006099
PF3D7_1437700	PF3D7_1437700	GO:0006099
PF3D7_1108500	PF3D7_1108500	GO:0006099
PF3D7_1212800	SDHB	GO:0006099
PF3D7_1446400	pdhB	GO:0006099
PF3D7_0820700	KDH	GO:0006099
PF3D7_1020800	DLAT	GO:0006099
PF3D7_1431600	PF3D7_1431600	GO:0006099
PF3D7_0504600	BCKDHB	GO:0006099
PF3D7_0618500	MDH	GO:0006099
PF3D7_1124500	pdhA	GO:0006099
PF3D7_1022500	CS	GO:0006101
PF3D7_1345700	IDH	GO:0006102
PF3D7_1320800	PF3D7_1320800	GO:0006103
PF3D7_0820700	KDH	GO:0006103
PF3D7_1431600	PF3D7_1431600	GO:0006104
PF3D7_1108500	PF3D7_1108500	GO:0006104
PF3D7_0623500	SOD2	GO:0004784
PF3D7_0614000	PF3D7_0614000	GO:0004789
PF3D7_0318800	PF3D7_0318800	GO:0004807
PF3D7_1319300	TRM1	GO:0004809
PF3D7_1367700	AlaRS	GO:0004813
PF3D7_1218600	RRS	GO:0004814
PF3D7_0514300	PF3D7_0514300	GO:0004815
PF3D7_1420400	GlyRS	GO:0004820
PF3D7_0828200	PF3D7_0828200	GO:0004823
PF3D7_0622800	PF3D7_0622800	GO:0004823
PF3D7_1350100	KRS1	GO:0004824
PF3D7_1416800	KRS2	GO:0004824
PF3D7_1005000	MRSapi	GO:0004825
PF3D7_1324200	PF3D7_1324200	GO:0005578
PF3D7_1439400	PF3D7_1439400	GO:0006122
PF3D7_0306400	PF3D7_0306400	GO:0006127
PF3D7_1107100	PF3D7_1107100	GO:0006139
PF3D7_1349100	PF3D7_1349100	GO:0006139
PF3D7_1329400	PF3D7_1329400	GO:0006163
PF3D7_0111500	PF3D7_0111500	GO:0006165
PF3D7_1209600	PBGD	GO:0006779
PF3D7_0814900	FeSOD	GO:0006801
PF3D7_1227200	K1	GO:0006813
PF3D7_1340900	PiT	GO:0006817
PF3D7_1232000	aFRS	GO:0004826
PF3D7_1104000	PF3D7_1104000	GO:0004826
PF3D7_1213800	PRS	GO:0004827
PF3D7_0717700	PF3D7_0717700	GO:0004828
PF3D7_1216000	PF3D7_1216000	GO:0004828
PF3D7_1126000	ThrRS	GO:0004829
PF3D7_1336900	cTrpRS	GO:0004830
PF3D7_1461900	PF3D7_1461900	GO:0004832
PF3D7_0311200	PF3D7_0311200	GO:0004832
PF3D7_0812600	PF3D7_0812600	GO:0004842
PF3D7_1412900	PF3D7_1412900	GO:0004842
PF3D7_0305700	PF3D7_0305700	GO:0004842
PF3D7_1033900	PF3D7_1033900	GO:0004842
PF3D7_1356300	PF3D7_1356300	GO:0004842
PF3D7_0319300	PF3D7_0319300	GO:0004842
PF3D7_0527100	UBC13	GO:0004842
PF3D7_0826100	HEUL	GO:0004842
PF3D7_0319100	RBX1	GO:0004842
PF3D7_0528800	PF3D7_0528800	GO:0005622
PF3D7_0726300	PMS1	GO:0005634
PF3D7_1111100	RFC5	GO:0005634
PF3D7_1419900	CPSF4	GO:0005634
PF3D7_1117700	RAN	GO:0005634
PF3D7_0218700	PRP45	GO:0005634
PF3D7_0323700	SART1	GO:0005634
PF3D7_1107400	RAD51	GO:0005634
PF3D7_1209200	LSM7	GO:0005634
PF3D7_0308600	PRPF19	GO:0005634
PF3D7_0408300	ZRANB2	GO:0005634
PF3D7_0910100	PF3D7_0910100	GO:0005634
PF3D7_1129500	PF3D7_1129500	GO:0005634
PF3D7_1246600	BUD13	GO:0005634
PF3D7_1113400	DSK2	GO:0005634
PF3D7_1467200	WDR79	GO:0005634
PF3D7_1125500	SNRPD1	GO:0005634
PF3D7_0725000	PF3D7_0725000	GO:0005634
PF3D7_0317700	PF3D7_0317700	GO:0005634
PF3D7_1352200	UTP15	GO:0005634
PF3D7_1460800	SNAPC3	GO:0005634
PF3D7_1367000	SKP1	GO:0005634
PF3D7_0932800	CSE1	GO:0005635
PF3D7_1325100	PF3D7_1325100	GO:0006166
PF3D7_1366500	NDK	GO:0006183
PF3D7_1329400	PF3D7_1329400	GO:0006196
PF3D7_1454500	ISU	GO:0006879
PF3D7_0303000	NSF	GO:0006888
PF3D7_0822600	SEC23	GO:0006888
PF3D7_0418500	BET3	GO:0006888
PF3D7_1134800	PF3D7_1134800	GO:0006888
PF3D7_1145100	SEC21	GO:0006888
PF3D7_1332300	TRAPPC2	GO:0006888
PF3D7_0905900	SEC27	GO:0006888
PF3D7_1429800	PF3D7_1429800	GO:0006888
PF3D7_0606700	PF3D7_0606700	GO:0006888
PF3D7_1130500	COG2	GO:0006888
PF3D7_1330400	PF3D7_1330400	GO:0006888
PF3D7_0808400	SEC28	GO:0006888
PF3D7_1116400	SEC12	GO:0006888
PF3D7_1231100	RAB2	GO:0006888
PF3D7_1145100	SEC21	GO:0006890
PF3D7_0415400	PF3D7_0415400	GO:0006890
PF3D7_0606700	PF3D7_0606700	GO:0006890
PF3D7_0710800	USE1	GO:0006890
PF3D7_1134800	PF3D7_1134800	GO:0006890
PF3D7_0905900	SEC27	GO:0006890
PF3D7_0815800	VPS9	GO:0006895
PF3D7_1323800	VPS52	GO:0006896
PF3D7_1422800	ARP4a	GO:0006897
PF3D7_1037500	DYN2	GO:0006898
PF3D7_1219100	PF3D7_1219100	GO:0006898
PF3D7_1111300	BOS1	GO:0006906
PF3D7_0815200	PF3D7_0815200	GO:0005643
PF3D7_0706000	PF3D7_0706000	GO:0005643
PF3D7_0627700	PF3D7_0627700	GO:0005643
PF3D7_1211300	MCM8	GO:0005656
PF3D7_1304100	LigI	GO:0005657
PF3D7_0411900	PF3D7_0411900	GO:0005658
PF3D7_1438700	PF3D7_1438700	GO:0005658
PF3D7_1463300	PF3D7_1463300	GO:0005658
PF3D7_0409600	RPA1	GO:0005662
PF3D7_1111100	RFC5	GO:0005663
PF3D7_1463200	RFC3	GO:0005663
PF3D7_1241700	RFC4	GO:0005663
PF3D7_0219600	RFC1	GO:0005663
PF3D7_0218000	RFC2	GO:0005663
PF3D7_0705300	ORC2	GO:0005664
PF3D7_0110400	RPB9	GO:0005665
PF3D7_1342700	RPB12	GO:0005665
PF3D7_1304900	RPB11	GO:0005665
PF3D7_0206600	PF3D7_0206600	GO:0005666
PF3D7_1342700	RPB12	GO:0005666
PF3D7_1206600	RPC2	GO:0005666
PF3D7_1421400	RPC34	GO:0005666
PF3D7_1143300	RPC40	GO:0005666
PF3D7_1104700	RPC25	GO:0005666
PF3D7_1329000	PF3D7_1329000	GO:0005666
PF3D7_1426100	BTF3	GO:0005667
PF3D7_0110800	PF3D7_0110800	GO:0005667
PF3D7_0929000	TAF7	GO:0005669
PF3D7_0522200	TAF10	GO:0005669
PF3D7_0717300	PF3D7_0717300	GO:0005673
PF3D7_1472900	PF3D7_1472900	GO:0006207
PF3D7_1308200	cpsSII	GO:0006207
PF3D7_1366500	NDK	GO:0006228
PF3D7_0628000	PTPS	GO:0006729
PF3D7_1224000	GCH1	GO:0006730
PF3D7_1328800	SIR2A	GO:0005677
PF3D7_1367100	SNP1	GO:0005681
PF3D7_0619900	SF3A2	GO:0005681
PF3D7_1220100	PRP17	GO:0005681
PF3D7_1369700	SNRPA1	GO:0005681
PF3D7_1443800	CWC24	GO:0005681
PF3D7_1306900	SNRPA	GO:0005681
PF3D7_1461600	SF3B2	GO:0005681
PF3D7_0302000	PRP46	GO:0005681
PF3D7_1231600	PRP2	GO:0005681
PF3D7_1231500	PF3D7_1231500	GO:0005681
PF3D7_1414800	SMB1	GO:0005681
PF3D7_0610100	SLU7	GO:0005681
PF3D7_0515000	CWC2	GO:0005681
PF3D7_0422500	BRR2	GO:0005681
PF3D7_1474500	SF3A1	GO:0005681
PF3D7_1209200	LSM7	GO:0005681
PF3D7_1468800	U2AF2	GO:0005681
PF3D7_1002400	TRA2B	GO:0005681
PF3D7_1420000	SF3B4	GO:0005681
PF3D7_0503300	SRSF12	GO:0005681
PF3D7_0803300	MORG1	GO:0005681
PF3D7_0924700	SF3A3	GO:0005681
PF3D7_1126900	SNRPF	GO:0005682
PF3D7_1126900	SNRPF	GO:0005685
PF3D7_0812700	SNRPC	GO:0005685
PF3D7_1367100	SNP1	GO:0005685
PF3D7_0829300	LSM8	GO:0005688
PF3D7_0520300	LSM2	GO:0005688
PF3D7_1224900	SF3B6	GO:0005689
PF3D7_1366500	NDK	GO:0006241
PF3D7_0630300	PF3D7_0630300	GO:0006261
PF3D7_1106700	DNA2	GO:0006261
PF3D7_1304100	LigI	GO:0006266
PF3D7_0215800	ORC5	GO:0006267
PF3D7_1438700	PF3D7_1438700	GO:0006269
PF3D7_0910900	PF3D7_0910900	GO:0006269
PF3D7_0416300	MCM9	GO:0006270
PF3D7_1317100	MCM4	GO:0006270
PF3D7_1355100	MCM6	GO:0006270
PF3D7_0403700	CLF1	GO:0006270
PF3D7_1203000	ORC1	GO:0006270
PF3D7_1211300	MCM8	GO:0006270
PF3D7_1111100	RFC5	GO:0006271
PF3D7_1241700	RFC4	GO:0006272
PF3D7_1463200	RFC3	GO:0006272
PF3D7_1416200	MCA3	GO:0004198
PF3D7_0523100	PF3D7_0523100	GO:0004222
PF3D7_1440200	SPP	GO:0004222
PF3D7_0933600	MAS1	GO:0004222
PF3D7_1311800	M1AAP	GO:0004222
PF3D7_1414900	PF3D7_1414900	GO:0004252
PF3D7_0628300	CEPT	GO:0004307
PF3D7_0626300	FabB/FabF	GO:0004312
PF3D7_0626300	FabB/FabF	GO:0004315
PF3D7_1333600	UTP4	GO:0005730
PF3D7_1129400	NOP2	GO:0005730
PF3D7_0802300	PWP2	GO:0005730
PF3D7_1357700	UTP21	GO:0005730
PF3D7_1448000	UTP12	GO:0005730
PF3D7_0816000	RRB1	GO:0005730
PF3D7_1013100	UTP13	GO:0005730
PF3D7_1005100	UTP25	GO:0005730
PF3D7_1237600	PWP1	GO:0005730
PF3D7_0612900	NOG1	GO:0005730
PF3D7_0818400	FCF1	GO:0005730
PF3D7_0630500	YTM1	GO:0005730
PF3D7_0203700	MAK16	GO:0005730
PF3D7_0801500	NOL10	GO:0005730
PF3D7_1146000	RSA4	GO:0005730
PF3D7_1020400	RCM1	GO:0005730
PF3D7_0409200	SOF1	GO:0005730
PF3D7_1109400	ENP1	GO:0005730
PF3D7_1226700	RRP9	GO:0005730
PF3D7_0722600	UTP7	GO:0005730
PF3D7_0526300	WDR55	GO:0005730
PF3D7_1342700	RPB12	GO:0005736
PF3D7_1134700	RPA2	GO:0005736
PF3D7_1143300	RPC40	GO:0005736
PF3D7_1328500	PF3D7_1328500	GO:0005737
PF3D7_1351000	PF3D7_1351000	GO:0005737
PF3D7_0622800	PF3D7_0622800	GO:0005737
PF3D7_1417300	ATG4	GO:0005737
PF3D7_1352200	UTP15	GO:0005737
PF3D7_0923100	PF3D7_0923100	GO:0005737
PF3D7_0706000	PF3D7_0706000	GO:0005737
PF3D7_0608000	DPH7	GO:0005737
PF3D7_0524700	TOM22	GO:0005742
PF3D7_0823700	TOM7	GO:0005742
PF3D7_0617000	TOM40	GO:0005742
PF3D7_1241600	PF3D7_1241600	GO:0005743
PF3D7_1224600	CCHL	GO:0005743
PF3D7_0502200	MPV17	GO:0005743
PF3D7_1202200	MPC	GO:0005743
PF3D7_1004800	PF3D7_1004800	GO:0005743
PF3D7_1125400	TIM44	GO:0005743
PF3D7_1037300	ADT	GO:0005743
PF3D7_1203600	CC1HL	GO:0005743
PF3D7_1435000	COX15	GO:0005743
PF3D7_1368700	PF3D7_1368700	GO:0005743
PF3D7_1242900	TIM13	GO:0005743
PF3D7_0603200	BCS1	GO:0005743
PF3D7_1404100	PF3D7_1404100	GO:0005746
PF3D7_1034400	SDHA	GO:0005749
PF3D7_1462700	PF3D7_1462700	GO:0005750
PF3D7_1439400	PF3D7_1439400	GO:0005750
PF3D7_1426900	QCR6	GO:0005750
PF3D7_1430900	COX2	GO:0005751
PF3D7_1311300	PF3D7_1311300	GO:0005754
PF3D7_0715500	PF3D7_0715500	GO:0005756
PF3D7_1304100	LigI	GO:0006273
PF3D7_1226600	PCNA2	GO:0006275
PF3D7_1129500	PF3D7_1129500	GO:0006284
PF3D7_0206000	RAD2	GO:0006295
PF3D7_0727300	DNMT	GO:0006306
PF3D7_0802000	GDH3	GO:0004352
PF3D7_1025100	GFPT	GO:0004360
PF3D7_0512200	GS	GO:0004363
PF3D7_1216200	PF3D7_1216200	GO:0004367
PF3D7_1114800	G3PDH	GO:0004367
PF3D7_1351600	GK	GO:0004370
PF3D7_1441700	ATP23	GO:0005758
PF3D7_1368600	TIM9	GO:0005758
PF3D7_1208600	TIM10	GO:0005758
PF3D7_1124700	MGE1	GO:0005759
PF3D7_1420300	HEP1	GO:0005759
PF3D7_0204900	COQ5	GO:0005759
PF3D7_1108500	PF3D7_1108500	GO:0005759
PF3D7_0820700	KDH	GO:0005759
PF3D7_1431600	PF3D7_1431600	GO:0005759
PF3D7_1404400	PF3D7_1404400	GO:0005762
PF3D7_0710900	RPL1	GO:0005762
PF3D7_0522500	RPL17	GO:0005762
PF3D7_1245400	PF3D7_1245400	GO:0005762
PF3D7_1429700	PF3D7_1429700	GO:0005762
PF3D7_1447300	PF3D7_1447300	GO:0005763
PF3D7_0531200	PF3D7_0531200	GO:0005763
PF3D7_1365100	MRPS17	GO:0005763
PF3D7_0718400	PF3D7_0718400	GO:0005763
PF3D7_0608000	DPH7	GO:0005768
PF3D7_0313100	HRD3	GO:0005783
PF3D7_1416100	SEY1	GO:0005783
PF3D7_1124000	ERO1	GO:0005783
PF3D7_1474600	VMP1	GO:0005783
PF3D7_1211800	PfpUB	GO:0005783
PF3D7_0619400	PF3D7_0619400	GO:0005783
PF3D7_1032500	Der1-2	GO:0005783
PF3D7_0316700	YOP1	GO:0005783
PF3D7_1203900	UBC	GO:0005783
PF3D7_0507700	NPL4	GO:0005783
PF3D7_1472600	PDI-14	GO:0005783
PF3D7_1237000	UBA2	GO:0005783
PF3D7_0710800	USE1	GO:0005783
PF3D7_1448400	HRD3	GO:0005783
PF3D7_1210900	PIGM	GO:0005783
PF3D7_0814300	PF3D7_0814300	GO:0005783
PF3D7_1366600	SRPR-alpha	GO:0005785
PF3D7_0508500	RCC1	GO:0006323
PF3D7_1472200	HDA1	GO:0006325
PF3D7_1333700	CenH3	GO:0006333
PF3D7_0714000	H2B.Z	GO:0006333
PF3D7_0610400	H3	GO:0006333
PF3D7_0320900	H2A.Z	GO:0006333
PF3D7_1220900	HP1	GO:0006333
PF3D7_1433300	PF3D7_1433300	GO:0006334
PF3D7_1203700	NAPL	GO:0006334
PF3D7_0110700	PF3D7_0110700	GO:0006334
PF3D7_1104200	SNF2L	GO:0006338
PF3D7_0216000	PF3D7_0216000	GO:0006338
PF3D7_0624600	ISWI	GO:0006338
PF3D7_1433300	PF3D7_1433300	GO:0006338
PF3D7_1472200	HDA1	GO:0006355
PF3D7_0109600	PF3D7_0109600	GO:0006355
PF3D7_1030000	SPT4	GO:0006355
PF3D7_1128200	MBF1	GO:0006355
PF3D7_0823300	GCN5	GO:0006355
PF3D7_1359200	HMGB4	GO:0006355
PF3D7_1104200	SNF2L	GO:0006355
PF3D7_1308100	PF3D7_1308100	GO:0006355
PF3D7_1014600	ADA2	GO:0006355
PF3D7_0817900	HMGB2	GO:0006359
PF3D7_0705000	PF3D7_0705000	GO:0006370
PF3D7_1241100	PFS2	GO:0006378
PF3D7_0318600	PF3D7_0318600	GO:0006378
PF3D7_1438500	CPSF3	GO:0006378
PF3D7_1241100	PFS2	GO:0006379
PF3D7_0318600	PF3D7_0318600	GO:0006379
PF3D7_1438500	CPSF3	GO:0006379
PF3D7_1472200	HDA1	GO:0004407
PF3D7_1353600	ERD2	GO:0005046
PF3D7_0711500	PF3D7_0711500	GO:0005087
PF3D7_0815200	PF3D7_0815200	GO:0005087
PF3D7_1242800	rabGDI	GO:0005093
PF3D7_0621900	SRP68	GO:0005786
PF3D7_1136400	SRP72	GO:0005786
PF3D7_1134100	PDI-11	GO:0005788
PF3D7_1037100	PyKII	GO:0005829
PF3D7_1120100	PGM1	GO:0005829
PF3D7_1311500	RPT1	GO:0005838
PF3D7_1017900	RPN5	GO:0005838
PF3D7_1466300	RPN2	GO:0005838
PF3D7_1368100	RPN11	GO:0005838
PF3D7_1338100	RPN3	GO:0005838
PF3D7_1030500	RPN9	GO:0005838
PF3D7_0205900	RPN1	GO:0005838
PF3D7_1127100	dUTPase	GO:0006399
PF3D7_1117700	RAN	GO:0006405
PF3D7_0419600	RANBP1	GO:0006405
PF3D7_1315900	PF3D7_1315900	GO:0006409
PF3D7_0823200	PF3D7_0823200	GO:0006417
PF3D7_0422700	EIF4A3	GO:0006417
PF3D7_1434600	METAP2	GO:0006417
PF3D7_1319700	PF3D7_1319700	GO:0006417
PF3D7_1121700	GCN20	GO:0006417
PF3D7_1213800	PRS	GO:0006418
PF3D7_1367700	AlaRS	GO:0006419
PF3D7_1218600	RRS	GO:0006420
PF3D7_0514300	PF3D7_0514300	GO:0006422
PF3D7_1420400	GlyRS	GO:0006426
PF3D7_1445100	PF3D7_1445100	GO:0006427
PF3D7_0934000	PF3D7_0934000	GO:0006427
PF3D7_0622800	PF3D7_0622800	GO:0006429
PF3D7_0828200	PF3D7_0828200	GO:0006429
PF3D7_1013500	PI-PLC	GO:0004435
PF3D7_1345700	IDH	GO:0004450
PF3D7_1325200	PF3D7_1325200	GO:0004459
PF3D7_0301000	ACS2	GO:0004467
PF3D7_0215000	ACS9	GO:0004467
PF3D7_0525100	ACS10	GO:0004467
PF3D7_0401900	ACS6	GO:0004467
PF3D7_1253400	ACS3	GO:0004467
PF3D7_1238800	ACS11	GO:0004467
PF3D7_0215300	ACS8	GO:0004467
PF3D7_0731600	ACS5	GO:0004467
PF3D7_1242800	rabGDI	GO:0005096
PF3D7_1244600	ARFGAP	GO:0005096
PF3D7_1007200	PF3D7_1007200	GO:0005096
PF3D7_0807500	PF3D7_0807500	GO:0005839
PF3D7_1470900	PF3D7_1470900	GO:0005839
PF3D7_1353900	PF3D7_1353900	GO:0005839
PF3D7_0803800	PF3D7_0803800	GO:0005839
PF3D7_1328100	PF3D7_1328100	GO:0005839
PF3D7_1474800	PF3D7_1474800	GO:0005839
PF3D7_0518300	PF3D7_0518300	GO:0005839
PF3D7_0608500	PF3D7_0608500	GO:0005839
PF3D7_0317000	PF3D7_0317000	GO:0005839
PF3D7_1353800	PF3D7_1353800	GO:0005839
PF3D7_1011400	PF3D7_1011400	GO:0005839
PF3D7_1124400	LSM1	GO:0005845
PF3D7_0318600	PF3D7_0318600	GO:0005847
PF3D7_1438500	CPSF3	GO:0005847
PF3D7_1241100	PFS2	GO:0005847
PF3D7_0620500	PF3D7_0620500	GO:0005848
PF3D7_0728000	eIF2alpha	GO:0005850
PF3D7_1410600	eIF2gamma	GO:0005850
PF3D7_1013900	PF3D7_1013900	GO:0005851
PF3D7_1326400	PF3D7_1326400	GO:0005851
PF3D7_1250600	PF3D7_1250600	GO:0005851
PF3D7_0828500	PF3D7_0828500	GO:0005851
PF3D7_0918300	EIF3F	GO:0005852
PF3D7_1212700	EIF3A	GO:0005852
PF3D7_1206200	EIF3C	GO:0005852
PF3D7_1007900	EIF3D	GO:0005852
PF3D7_0716800	EIF3I	GO:0005852
PF3D7_1123400	PF3D7_1123400	GO:0005853
PF3D7_1357100	PF3D7_1357100	GO:0005853
PF3D7_0621800	PF3D7_0621800	GO:0005854
PF3D7_1426100	BTF3	GO:0005854
PF3D7_0103800	ARP1	GO:0005869
PF3D7_0723500	PF3D7_0723500	GO:0005869
PF3D7_1211000	PF3D7_1211000	GO:0005871
PF3D7_0319400	PF3D7_0319400	GO:0005871
PF3D7_0111000	PF3D7_0111000	GO:0005871
PF3D7_0724900	PF3D7_0724900	GO:0005871
PF3D7_1245100	KLP8	GO:0005871
PF3D7_1475700	PF3D7_1475700	GO:0005874
PF3D7_1008700	PF3D7_1008700	GO:0005874
PF3D7_1350100	KRS1	GO:0006430
PF3D7_1416800	KRS2	GO:0006430
PF3D7_1005000	MRSapi	GO:0006431
PF3D7_1104000	PF3D7_1104000	GO:0006432
PF3D7_1232000	aFRS	GO:0006432
PF3D7_0717700	PF3D7_0717700	GO:0006434
PF3D7_1216000	PF3D7_1216000	GO:0006434
PF3D7_1126000	ThrRS	GO:0006435
PF3D7_0807900	TyrRS	GO:0006437
PF3D7_1117500	TyrRSapi	GO:0006437
PF3D7_0311200	PF3D7_0311200	GO:0006438
PF3D7_1461900	PF3D7_1461900	GO:0006438
PF3D7_1013900	PF3D7_1013900	GO:0006446
PF3D7_1206700	EIF5	GO:0006446
PF3D7_1212700	EIF3A	GO:0006446
PF3D7_0716800	EIF3I	GO:0006446
PF3D7_1468700	eIF4A	GO:0006446
PF3D7_0828500	PF3D7_0828500	GO:0006446
PF3D7_1250600	PF3D7_1250600	GO:0006446
PF3D7_1342100	IRP	GO:0006447
PF3D7_1215200	CYP32	GO:0006457
PF3D7_1253000	GECO	GO:0006457
PF3D7_0510200	CYP87	GO:0006457
PF3D7_0306800	CCT2	GO:0006457
PF3D7_1356700	PF3D7_1356700	GO:0006457
PF3D7_1124000	ERO1	GO:0006457
PF3D7_1472600	PDI-14	GO:0006457
PF3D7_0320300	CCT5	GO:0006457
PF3D7_0608700	CCT6	GO:0006457
PF3D7_1015600	HSP60	GO:0006457
PF3D7_1232100	CPN60	GO:0006457
PF3D7_1108700	Pfj2	GO:0006457
PF3D7_1320900	PF3D7_1320900	GO:0006457
PF3D7_0214000	CCT8	GO:0006457
PF3D7_0308200	CCT7	GO:0006457
PF3D7_1357800	CCT4	GO:0006457
PF3D7_1229500	CCT3	GO:0006457
PF3D7_1132200	TCP1	GO:0006457
PF3D7_1134100	PDI-11	GO:0006457
PF3D7_0718500	PF3D7_0718500	GO:0006458
PF3D7_1331300	SEC11	GO:0006465
PF3D7_0320700	SPC25	GO:0006465
PF3D7_0410300	PPM1	GO:0006470
PF3D7_0314400	PPP6	GO:0006470
PF3D7_1455000	PPM3	GO:0006470
PF3D7_1113100	PRL	GO:0006470
PF3D7_1414400	PP1	GO:0006470
PF3D7_0810500	PPM7	GO:0006470
PF3D7_1359800	PF3D7_1359800	GO:0006471
PF3D7_1442000	PF3D7_1442000	GO:0006471
PF3D7_1003300	ARD1	GO:0006474
PF3D7_1420900	PF3D7_1420900	GO:0004475
PF3D7_1313200	MTFMT	GO:0004479
PF3D7_0705000	PF3D7_0705000	GO:0004482
PF3D7_1422800	ARP4a	GO:0005884
PF3D7_1110700	ALP1	GO:0005884
PF3D7_1118800	ARC40	GO:0005885
PF3D7_0109300	PF3D7_0109300	GO:0005886
PF3D7_0321200	ALG7	GO:0006487
PF3D7_1116600	STT3	GO:0006487
PF3D7_0806400	ALG13	GO:0006488
PF3D7_0321200	ALG7	GO:0006488
PF3D7_0211600	ALG14	GO:0006488
PF3D7_0624700	PIGL	GO:0006506
PF3D7_1032400	PIGA	GO:0006506
PF3D7_1328100	PF3D7_1328100	GO:0006511
PF3D7_1412900	PF3D7_1412900	GO:0006511
PF3D7_0518300	PF3D7_0518300	GO:0006511
PF3D7_1306400	RPT4	GO:0006511
PF3D7_1033900	PF3D7_1033900	GO:0006511
PF3D7_1353900	PF3D7_1353900	GO:0006511
PF3D7_0312300	RPN12	GO:0006511
PF3D7_0108000	PF3D7_0108000	GO:0006511
PF3D7_0807500	PF3D7_0807500	GO:0006511
PF3D7_1030500	RPN9	GO:0006511
PF3D7_0317800	PF3D7_0317800	GO:0006511
PF3D7_1365900	PF3D7_1365900	GO:0006511
PF3D7_1414000	RPN13	GO:0006511
PF3D7_1338100	RPN3	GO:0006511
PF3D7_0812600	PF3D7_0812600	GO:0006511
PF3D7_1008400	RPT2	GO:0006511
PF3D7_0608500	PF3D7_0608500	GO:0006511
PF3D7_0205900	RPN1	GO:0006511
PF3D7_1466300	RPN2	GO:0006511
PF3D7_0317000	PF3D7_0317000	GO:0006511
PF3D7_1311500	RPT1	GO:0006511
PF3D7_0413600	RPT3	GO:0006511
PF3D7_1211800	PfpUB	GO:0006511
PF3D7_1011400	PF3D7_1011400	GO:0006511
PF3D7_0413900	USP13	GO:0006511
PF3D7_0319100	RBX1	GO:0006511
PF3D7_1017900	RPN5	GO:0006511
PF3D7_1474800	PF3D7_1474800	GO:0006511
PF3D7_1470900	PF3D7_1470900	GO:0006511
PF3D7_1460400	UCHL3	GO:0006511
PF3D7_1353800	PF3D7_1353800	GO:0006511
PF3D7_1368100	RPN11	GO:0006511
PF3D7_0305700	PF3D7_0305700	GO:0006511
PF3D7_0727400	PF3D7_0727400	GO:0006511
PF3D7_1130400	RPT5	GO:0006511
PF3D7_1117100	UCH54	GO:0006511
PF3D7_1356300	PF3D7_1356300	GO:0006511
PF3D7_0826100	HEUL	GO:0006511
PF3D7_0629100	NAPRT	GO:0004516
PF3D7_0614800	NTHL1	GO:0004519
PF3D7_0720000	CSL4	GO:0004532
PF3D7_0111500	PF3D7_0111500	GO:0004550
PF3D7_1110700	ALP1	GO:0005200
PF3D7_0409900	ALP5b	GO:0005200
PF3D7_0505200	ALP2b	GO:0005200
PF3D7_0103800	ARP1	GO:0005200
PF3D7_1141900	IMC1b	GO:0005200
PF3D7_1422800	ARP4a	GO:0005200
PF3D7_1008700	PF3D7_1008700	GO:0005200
PF3D7_0803700	g-tub	GO:0005200
PF3D7_1324200	PF3D7_1324200	GO:0005201
PF3D7_1145500	ABCB3	GO:0005215
PF3D7_1034700	PF3D7_1034700	GO:0005215
PF3D7_0319000	ATPase7	GO:0005215
PF3D7_0609100	ZIP1	GO:0005215
PF3D7_0716900	DMT2	GO:0005215
PF3D7_0516500	MFS1	GO:0005215
PF3D7_0418500	BET3	GO:0005215
PF3D7_1465500	K2	GO:0005216
PF3D7_0727200	NFS	GO:0006534
PF3D7_0802000	GDH3	GO:0006536
PF3D7_1308200	cpsSII	GO:0006538
PF3D7_1365500	GCVT	GO:0006546
PF3D7_0405700	PF3D7_0405700	GO:0006554
PF3D7_1309600	PF3D7_1309600	GO:0008173
PF3D7_0525600	PF3D7_0525600	GO:0008173
PF3D7_1202500	TGS1	GO:0008173
PF3D7_1354300	PF3D7_1354300	GO:0008173
PF3D7_1361000	PRMT5	GO:0016274
PF3D7_0811500	CARM1	GO:0042054
PF3D7_0302600	ABCB4	GO:0015238
PF3D7_0523000	MDR1	GO:0015238
PF3D7_1471400	PF3D7_1471400	GO:0019932
PF3D7_0417100	PUF2	GO:0017148
PF3D7_0522300	PF3D7_0522300	GO:0016435
PF3D7_1104000	PF3D7_1104000	GO:0009328
PF3D7_0820200	PGPS	GO:0008444
PF3D7_1114800	G3PDH	GO:0009331
PF3D7_0616000	PDXK	GO:0008478
PF3D7_0717400	PF3D7_0717400	GO:0008479
PF3D7_1242200	TGT	GO:0008479
PF3D7_0508300	TPT	GO:0008524
PF3D7_1359100	PF3D7_1359100	GO:0008531
PF3D7_1435000	COX15	GO:0008535
PF3D7_1475300	COX11	GO:0008535
PF3D7_0419600	RANBP1	GO:0008536
PF3D7_1315900	PF3D7_1315900	GO:0008536
PF3D7_0413600	RPT3	GO:0008540
PF3D7_1248900	RPT6	GO:0008540
PF3D7_1130400	RPT5	GO:0008540
PF3D7_1306400	RPT4	GO:0008540
PF3D7_1008400	RPT2	GO:0008540
PF3D7_0312300	RPN12	GO:0008541
PF3D7_1414000	RPN13	GO:0008541
PF3D7_1470500	PDEdelta	GO:0009187
PF3D7_0614000	PF3D7_0614000	GO:0009228
PF3D7_0520500	PF3D7_0520500	GO:0009228
